id,date,tweet
1323101580078571520,2020-11-02 03:16:13+00:00,"#Tennis 20 yr. old Ann Li wins Tyler, TX ITF Tournament.
She moves to Top 100 (#100) in @WTA Rankings
Likely headed towards direct entry @AustralianOpen. She just missed out @rolandgarros direct entry after reaching  3rd Round @usopen in 2020"
1322926742701563905,2020-11-01 15:41:28+00:00,im just bored might fuck around and attempt again for the USOpen
1322784183903834112,2020-11-01 06:15:00+00:00,"World No. 1 @DjokerNole &amp; #USOpen champion @ThiemDomi crashed out of the #ViennaOpen in the quarterfinals on Friday, with both top seeds beaten in straight sets by #LorenzoSonego and Andrey Rublev respectively."
1322700981558255622,2020-11-01 00:44:23+00:00,"Messi debió ser expulsado pero en @LaLiga son cobardes y hasta descarados, mira que compararse con el @usopen Ni mencionar debieran esa comparación. @anitacobos @ESbeINSPORTS @kenneth_garay @betoperezlanda @UnanimoMiami990"
1322660498538745856,2020-10-31 22:03:31+00:00,"Davin tiene en su palmarés el peor campeón de RG de la historia, un invento ganando el Masters, un italiano enfermo ganando Montecarlo y un pibe ganándole UsOpen a Federer. Porque no algo grande con Garin..."
1322619506418716679,2020-10-31 19:20:38+00:00,"Which players will be crowned champion on Sunday? 

📍 @ErsteBankOpen
 
🇮🇹 Lorenzo Sonego vs. Andrey Rublev 🇷🇺

📍 @AstanaOpen

🇦🇺 John Millman vs. Adrian Mannarino 🇫🇷"
1322568098105430017,2020-10-31 15:56:21+00:00,"Learning about players getting #covid19 even when not playing tournaments reinforces my belief that simple safety protocol works. During @usopen which did an incredible job keeping all safe, protocols were rigid, but it worked. Paris was ok, not great, but protocols helped."
1322550750778658819,2020-10-31 14:47:25+00:00,"Recuerdo, además de lo mencionado anteriormente, a Connery en una brevísima aparición al final de Robin Hood (con Kevin Costner) interpretando al rey Ricardo Corazón de León. Se acuerdan? Además era aficionado al tenis: más de una vez se le vio en el USOPEN."
1322544792291680259,2020-10-31 14:23:44+00:00,"On the eve of his milestone birthday, join us as we look back at @GaryPlayer's triumph in the 1965 #USOpen.

It took 90 holes, but when all was said and done, the Black Knight completed the career grand slam with a rousing performance. 

Relive the memories today on @XumoTV."
1322526686584410113,2020-10-31 13:11:48+00:00,Sir Sean Connery and Sir Alex Ferguson both gate crashing  the Andy Murray (now a Sir too) post semifinal match press conference at the @usopen in 2012 is one of my favourite off court tennis memories. #RIPSeanConnery
